Det gjennomfoeres kvalitetskontroll av luftkvalitetsdata.QC-flagg viser hvilket nivaa av kvalitetskontroll dataene har vaert gjennom.QC=1 (Raadata) QC = 2(Automatisk kontrollerte data) QC= 3(Skalerte data) QC= 4(Kvalitetssikrede data / Godkjente data)
Ved kvalitetskontroll flagges verdier som gyldige eller ugyldige(f.eks ved instrumentfeil).QA = 0(Gyldig verdi) QA = 1(Ugyldig verdi)
Data er hentet fra loesningen https://luftkvalitet.nilu.no 
Tid;Elgeseter CO mg/m³ Day;Dekning;Elgeseter NO2 µg/m³ Day;Dekning;Elgeseter NO µg/m³ Day;Dekning;Elgeseter NOx µg/m³ Day;Dekning;Elgeseter PM10 µg/m³ Day;Dekning;Elgeseter PM2.5 µg/m³ Day;Dekning
12.07.2008 00:00;0,0291666667;100;24,8166666667;100;22,2958333333;100;58,9;100;17,1565217391;96;8,3708333333;100
13.07.2008 00:00;0,0291666667;100;22,3916666667;100;21,025;100;54,525;100;17,9791666667;100;9,075;100
14.07.2008 00:00;0,0791666667;100;37,75;100;40,3875;100;99,45;100;12,5291666667;100;6,9458333333;100
15.07.2008 00:00;0,0416666667;100;29,3083333333;100;32,9208333333;100;79,6083333333;100;14,75;100;5,0458333333;100
16.07.2008 00:00;0,1;88;32,1260869565;96;37,6434782609;96;89,6391304348;96;14,8458333333;100;5,7666666667;100
17.07.2008 00:00;0,0347826087;96;32,5875;100;39,1666666667;100;92,4458333333;100;14,8166666667;100;5,8958333333;100
18.07.2008 00:00;0,0625;100;35,4583333333;100;52,3416666667;100;115,4291666667;100;13,4625;100;6,6291666667;100
19.07.2008 00:00;0,0416666667;100;26;100;30,7708333333;100;73,0041666667;100;13,7041666667;100;5,7;100
20.07.2008 00:00;0,0666666667;100;33,3958333333;100;31,4041666667;100;81,3708333333;100;16,325;100;7,4916666667;100
21.07.2008 00:00;0,0125;100;25,3916666667;100;27,5791666667;100;67,5333333333;100;12,1541666667;100;6,5083333333;100
22.07.2008 00:00;0,0416666667;100;32,8;100;32,6583333333;100;82,725;100;14,9083333333;100;6,2291666667;100
23.07.2008 00:00;0,0791666667;100;39,8875;100;52,3166666667;100;119,8208333333;100;20,5333333333;100;9,075;100
24.07.2008 00:00;0,0708333333;100;35,7333333333;100;54,825;100;119,475;100;18,0625;100;7,8875;100
25.07.2008 00:00;0,1608695652;96;34,952173913;96;51,647826087;96;113,8652173913;96;20,825;100;8,9304347826;96
26.07.2008 00:00;0,025;100;37,425;100;43,1333333333;100;103,3208333333;100;20,6208333333;100;10,8666666667;100
27.07.2008 00:00;0,0375;100;27,8083333333;100;28,6333333333;100;71,5541666667;100;18,4333333333;100;9,7;100
28.07.2008 00:00;0,0958333333;100;46,4375;100;48,2833333333;100;120,2;100;23,4208333333;100;10,0375;100
29.07.2008 00:00;0,0666666667;100;34,0208333333;100;41,3208333333;100;97,1541666667;100;21,4833333333;100;8,8166666667;100
30.07.2008 00:00;0,075;100;44,7041666667;100;50,9;100;122,4833333333;100;22,7333333333;100;9,1416666667;100
31.07.2008 00:00;0,0826086957;96;39,0826086957;96;31,1782608696;96;86,7391304348;96;19,475;100;9,0708333333;100
01.08.2008 00:00;0,025;100;32,8833333333;100;24,1333333333;100;69,7541666667;100;14,1791666667;100;6,1333333333;100
02.08.2008 00:00;0,0791666667;100;31,4541666667;100;29,1958333333;100;76,05;100;18,275;100;8,3208333333;100
03.08.2008 00:00;0,0083333333;100;18,8958333333;100;18,55;100;47,2375;100;6,5333333333;100;3,5;100
04.08.2008 00:00;0,0333333333;100;23,1833333333;100;25,0666666667;100;61,4875;100;10,6708333333;100;5,3666666667;100
05.08.2008 00:00;0,0541666667;100;27,2208333333;100;26,6333333333;100;67,9125;100;14,0041666667;100;6,1916666667;100
06.08.2008 00:00;0,1041666667;100;38,45;100;46,1;100;108,8916666667;100;20,2166666667;100;8,3666666667;100
07.08.2008 00:00;0,1136363636;92;35,8434782609;96;43,2956521739;96;102,0086956522;96;17,3833333333;100;6,8791666667;100
08.08.2008 00:00;0,0541666667;100;30,7958333333;100;34,8083333333;100;83,9791666667;100;14,6916666667;100;5,8166666667;100
09.08.2008 00:00;0,0875;100;25,2958333333;100;26,9083333333;100;66,4041666667;100;11,1916666667;100;4,6291666667;100
10.08.2008 00:00;0,075;100;24,3583333333;100;27,9791666667;100;67,0958333333;100;12,2708333333;100;4,4041666667;100
11.08.2008 00:00;0,1166666667;100;39,0875;100;51,375;100;117,5708333333;100;17,6875;100;6,6416666667;100
12.08.2008 00:00;0,1083333333;100;40,825;100;47,5416666667;100;113,4791666667;100;19,6291666667;100;7,2208333333;100
13.08.2008 00:00;0,1666666667;100;46,2458333333;100;58,2958333333;100;135,3208333333;100;23,4333333333;100;7,4125;100
14.08.2008 00:00;0,0826086957;96;34,3956521739;96;44,0304347826;96;101,6739130435;96;16,3916666667;100;7,4458333333;100
15.08.2008 00:00;0,0958333333;100;44,1;100;53,275;100;125,5208333333;100;23,6958333333;100;8,05;100
16.08.2008 00:00;0,0875;100;29,7458333333;100;39,2708333333;100;89,7833333333;100;16,4458333333;100;6,75;100
17.08.2008 00:00;0,0958333333;100;27,9166666667;100;38,4666666667;100;86,6833333333;100;17,7041666667;100;6,4541666667;100
18.08.2008 00:00;0,15;100;41,4958333333;100;62,3458333333;100;136,7625;100;22,2416666667;100;7,8375;100
19.08.2008 00:00;0,1416666667;100;41,8208333333;100;66,1458333333;100;142,8875;100;20,3958333333;100;8,7083333333;100
20.08.2008 00:00;0,075;100;35,25;100;54,8041666667;100;118,9958333333;100;22,6916666667;100;8,275;100
21.08.2008 00:00;0,0458333333;100;35,7791666667;100;42,0458333333;100;100,025;100;15,9666666667;100;6,0086956522;96
22.08.2008 00:00;0,1347826087;96;43,6130434783;96;44,4695652174;96;111,5652173913;96;18,2166666667;100;6,9291666667;100
23.08.2008 00:00;0,075;100;32,5333333333;100;34,9375;100;85,8958333333;100;16,6458333333;100;6,3869565217;96
24.08.2008 00:00;0,0625;100;27,3833333333;100;27,275;100;69,0541666667;100;15,5652173913;96;6,6260869565;96
25.08.2008 00:00;0,0708333333;100;43,2833333333;100;44,2958333333;100;110,975;100;28,8166666667;100;7,6708333333;100
26.08.2008 00:00;0,1833333333;100;53,6125;100;68,7208333333;100;158,625;100;26,0136363636;92;10,0333333333;100
27.08.2008 00:00;0,0916666667;100;36,2333333333;100;47,3958333333;100;108,6666666667;100;23,6875;100;8,3166666667;100
28.08.2008 00:00;0,0625;100;33,1875;100;39,2083333333;100;93,1041666667;100;16,8041666667;100;7,9875;100
29.08.2008 00:00;0,0791666667;100;35,8125;100;43,825;100;102,7625;100;16,5041666667;100;7,9083333333;100
30.08.2008 00:00;0,1;100;31,275;100;39,5208333333;100;91,675;100;17,7375;100;7,6416666667;100
31.08.2008 00:00;0,1541666667;100;26,7166666667;100;44,7708333333;100;95,1458333333;100;18,2791666667;100;7,1083333333;100
01.09.2008 00:00;0,1956521739;96;42,5608695652;96;73,147826087;96;154,3260869565;96;21,6541666667;100;7,0916666667;100
02.09.2008 00:00;0,2083333333;100;49,8333333333;100;87,85;100;184,0875;100;27,3791666667;100;10,3208333333;100
03.09.2008 00:00;0,2458333333;100;49,9041666667;100;98,9166666667;100;201,05;100;14,1833333333;100;9,1125;100
04.09.2008 00:00;0,1416666667;100;52,6583333333;100;68,7708333333;100;157,75;100;22,2875;100;8,7375;100
05.09.2008 00:00;0,1956521739;96;40,6434782609;96;65,0652173913;96;140,1;96;23,0666666667;100;11,1095238095;88
06.09.2008 00:00;0,0416666667;100;31,3833333333;100;46,7833333333;100;102,875;100;17,7666666667;100;7,4875;100
07.09.2008 00:00;0,1041666667;100;28,275;100;46,85;100;99,875;100;17,8166666667;100;7,4333333333;100
08.09.2008 00:00;0,2541666667;100;53,0958333333;100;113,6125;100;226,6833333333;100;32,5666666667;100;10,675;100
09.09.2008 00:00;0,2291666667;100;55,7;100;98,15;100;205,6666666667;100;28,3666666667;100;9,2125;100
10.09.2008 00:00;0,0916666667;100;41,6583333333;100;53,9875;100;124,1333333333;100;19,8375;100;5,8958333333;100
11.09.2008 00:00;0,0958333333;100;42;100;62,1208333333;100;136,925;100;19,7166666667;100;6,9458333333;100
12.09.2008 00:00;0,0916666667;100;44,3875;100;64,5708333333;100;143,0583333333;100;19,8083333333;100;8,3708333333;100
13.09.2008 00:00;0,1083333333;100;41,5;100;57,3416666667;100;129,1083333333;100;22,6458333333;100;9,9291666667;100
14.09.2008 00:00;0,1541666667;100;32,0041666667;100;56,7291666667;100;118,6875;100;23,925;100;11,15;100
15.09.2008 00:00;0,1875;100;42,6833333333;100;90,0208333333;100;180,2375;100;30,3333333333;100;11,3666666667;100
16.09.2008 00:00;0,2318181818;92;46,4086956522;96;86,9391304348;96;179,2391304348;96;31,6125;100;11,2166666667;100
17.09.2008 00:00;0,1958333333;100;39,7208333333;100;69,7666666667;100;146,3375;100;30,975;100;12,2166666667;100
18.09.2008 00:00;0,35;100;52,0458333333;100;103,8458333333;100;210,7333333333;100;32,7875;100;12,3291666667;100
19.09.2008 00:00;0,4958333333;100;52,1208333333;100;109,6125;100;219,6;100;21,8083333333;100;10,3909090909;92
20.09.2008 00:00;0,1;100;40,1;100;52,8791666667;100;120,8958333333;100;20,6583333333;100;8,5166666667;100
21.09.2008 00:00;0,0291666667;100;28,8833333333;100;53,25;100;110,2541666667;100;16,4291666667;100;7,3541666667;100
22.09.2008 00:00;0,1625;100;49,5125;100;90,0083333333;100;187,0458333333;100;22,4375;100;9,8166666667;100
23.09.2008 00:00;0,1416666667;100;48,1833333333;100;79,6875;100;169,9625;100;24,3208333333;100;8,6458333333;100
24.09.2008 00:00;0,1956521739;96;47,547826087;96;100,447826087;96;201,0391304348;96;36,2416666667;100;13,025;100
25.09.2008 00:00;0,1708333333;100;45,45;100;96,6375;100;193,1;100;26,5916666667;100;11,5708333333;100
26.09.2008 00:00;0,1583333333;100;49,5916666667;100;78,6458333333;100;169,7541666667;100;18,6333333333;100;8,6291666667;100
27.09.2008 00:00;0,0958333333;100;31,375;100;57,0625;100;118,575;100;9,9708333333;100;5,725;100
28.09.2008 00:00;0,0125;100;20,9;100;27,5833333333;100;63,05;100;16,4041666667;100;7,0958333333;100
29.09.2008 00:00;0,225;100;51,875;100;91,8;100;192,1583333333;100;10,4272727273;92;8,1958333333;100
30.09.2008 00:00;0,3625;100;50,9666666667;100;116,0958333333;100;228,375;100;28,3083333333;100;10,7083333333;100
01.10.2008 00:00;0,375;100;52,9791666667;100;130,475;100;252,3291666667;100;32,2833333333;100;11,6458333333;100
02.10.2008 00:00;0,1;100;37,5625;100;52,5208333333;100;117,8;100;10,7875;100;7,325;100
03.10.2008 00:00;0,2;96;43,2869565217;96;85,052173913;96;173,2652173913;96;24,1958333333;100;7,9541666667;100
04.10.2008 00:00;0,125;100;38,7416666667;100;65,0416666667;100;138,1416666667;100;9,6708333333;100;5,6166666667;100
05.10.2008 00:00;0,1041666667;100;32,8916666667;100;49,5583333333;100;108,6083333333;100;6,9125;100;5,0875;100
06.10.2008 00:00;0,0458333333;100;32,125;100;43,7458333333;100;98,9625;100;14,1875;100;8,25;100
07.10.2008 00:00;0,3958333333;100;57,0041666667;100;115,225;100;233,05;100;37,725;100;13,8458333333;100
08.10.2008 00:00;0,5708333333;100;64,3458333333;100;183,7375;100;345,0916666667;100;41,8166666667;100;16,6333333333;100
09.10.2008 00:00;0,2541666667;100;61,1625;100;121,2625;100;246,4541666667;100;39,05;100;12,5958333333;100
10.10.2008 00:00;0,2136363636;92;58,8043478261;96;108,6391304348;96;224,8;96;34,3416666667;100;10,0125;100
11.10.2008 00:00;0,1833333333;100;41,0416666667;100;56,3625;100;127,1666666667;100;15,3416666667;100;6,5625;100
12.10.2008 00:00;0,0375;100;23,9083333333;100;27,9791666667;100;66,6458333333;100;8,6416666667;100;5,5956521739;96
13.10.2008 00:00;0,2416666667;100;59,925;100;98,8583333333;100;210,9791666667;100;16,5916666667;100;8,6;100
14.10.2008 00:00;0,125;100;48,9708333333;100;60,6041666667;100;141,5833333333;100;12,4166666667;100;7,4583333333;100
15.10.2008 00:00;0,3583333333;100;63,4166666667;100;107,1125;100;227,075;100;36,7375;100;10,2916666667;100
16.10.2008 00:00;0,525;100;64,4;100;143,2375;100;283,2625;100;58,1;100;17,0458333333;100
17.10.2008 00:00;0,2347826087;96;57,9173913043;96;84,2565217391;96;186,6434782609;96;20,0666666667;100;10,2833333333;100
18.10.2008 00:00;0,4375;100;51,9708333333;100;74,8375;100;166,3458333333;100;19,8583333333;100;12,5541666667;100
19.10.2008 00:00;0,3916666667;100;40,1375;100;64,6583333333;100;138,9458333333;100;15,9791666667;100;11,447826087;96
20.10.2008 00:00;0,2125;100;47,1083333333;100;56,6291666667;100;133,6291666667;100;25,7791666667;100;7,025;100
21.10.2008 00:00;0,4666666667;100;69,9708333333;100;120,8625;100;254,65;100;55,5666666667;100;17,3833333333;100
22.10.2008 00:00;0,0791666667;100;36,7166666667;100;36,2458333333;100;92,1;100;15,0041666667;100;7,0625;100
23.10.2008 00:00;0,2458333333;100;55,2458333333;100;83,6625;100;183,0791666667;100;36,6666666667;100;8,5666666667;100
24.10.2008 00:00;0,4173913043;96;65,6086956522;96;90,747826087;96;204,2652173913;96;49,3227272727;92;15,9;96
25.10.2008 00:00;0,0875;100;32,1791666667;100;27,4208333333;100;74,0708333333;100;20,4333333333;100;4,0041666667;100
26.10.2008 00:00;0,3458333333;100;45,175;100;54,3416666667;100;128,2083333333;100;38,9375;100;13,3791666667;100
27.10.2008 00:00;0,1791666667;100;58,175;100;66,4375;100;159,7;100;33,2208333333;100;9,7291666667;100
28.10.2008 00:00;0,375;100;58,2208333333;100;94,7625;100;203,0166666667;100;51,6761904762;88;17,780952381;88
29.10.2008 00:00;0,6041666667;100;71,5;100;140,4708333333;100;286,175;100;99,2833333333;100;23,6958333333;100
30.10.2008 00:00;0,3833333333;100;57,9875;100;113,3291666667;100;231,1541666667;100;85,175;100;19,5208333333;100
31.10.2008 00:00;0,3227272727;92;58,9086956522;96;123,152173913;96;247,0826086957;96;32,0916666667;100;14,8913043478;96
01.11.2008 00:00;0,1916666667;100;51,7916666667;100;79,7291666667;100;173,6291666667;100;19,5375;100;8,3;100
02.11.2008 00:00;0,1708333333;100;50,8708333333;100;63,7416666667;100;148,2583333333;100;19,4666666667;100;10,2375;100
03.11.2008 00:00;0,375;100;70,9666666667;100;142,4333333333;100;288,5958333333;100;19,8875;100;12,975;100
04.11.2008 00:00;0,2666666667;100;61,775;100;113,1833333333;100;234,7291666667;100;41,8333333333;100;14,0458333333;100
05.11.2008 00:00;0,4125;100;51,3458333333;100;143,4458333333;100;270,525;100;32,35;100;15,0333333333;100
06.11.2008 00:00;0,9166666667;100;62,1083333333;100;199,6291666667;100;367,1333333333;100;52,6458333333;100;28,7083333333;100
07.11.2008 00:00;1,0125;100;89,025;100;271,5958333333;100;504,0166666667;100;51,9708333333;100;22,3291666667;100
08.11.2008 00:00;0,2583333333;100;49,7333333333;100;85,0333333333;100;179,65;100;17,825;100;7,3833333333;100
09.11.2008 00:00;0,1666666667;100;50,5708333333;100;60,5625;100;143,0916666667;100;19,5291666667;100;6,8217391304;96
10.11.2008 00:00;0,4304347826;96;72,3173913043;96;121,052173913;96;257,2913043478;96;71,6333333333;100;15,8541666667;100
11.11.2008 00:00;0,35;100;74,9041666667;100;115,8;100;251,8541666667;100;45,0833333333;100;14,2833333333;100
12.11.2008 00:00;0,1791666667;100;60,9708333333;100;85,2208333333;100;191,1708333333;100;25,425;100;11,0291666667;100
13.11.2008 00:00;0,947826087;96;80,3130434783;96;193,7304347826;96;376,3217391304;96;53,05;100;24,6458333333;100
14.11.2008 00:00;0,5833333333;100;75,5083333333;100;135,375;100;282,3708333333;100;25,9636363636;92;13,9181818182;92
15.11.2008 00:00;0,3375;100;51,45;100;55,4541666667;100;136,1875;100;12,3260869565;96;9,1227272727;92
16.11.2008 00:00;0,0625;100;29,7125;100;24,4;100;66,9875;100;10,4291666667;100;6,8083333333;100
17.11.2008 00:00;0,2291666667;100;60,5916666667;100;67,9708333333;100;164,4583333333;100;20,2916666667;100;7,7041666667;100
18.11.2008 00:00;0,0565217391;96;32,3458333333;100;26,5083333333;100;72,85;100;20,85;100;5,9416666667;100
19.11.2008 00:00;0,4583333333;100;71,1125;100;107,7916666667;100;235,8166666667;100;15,8708333333;100;9,3791666667;100
20.11.2008 00:00;0,0125;100;29,9958333333;100;20,875;100;61,8916666667;100;12,3666666667;100;5,2375;100
21.11.2008 00:00;0,25;100;47,6625;100;54,5833333333;100;131,0625;100;16,0375;100;11,2791666667;100
22.11.2008 00:00;0,0625;100;33,3708333333;100;24,025;100;70,0666666667;100;13,7333333333;100;7,7458333333;100
23.11.2008 00:00;0,15;100;43,6791666667;100;34,8083333333;100;96,8541666667;100;12,3625;100;8,6833333333;100
24.11.2008 00:00;0,3217391304;96;74,3681818182;92;97,0409090909;92;222,6772727273;92;18,7458333333;100;13,1125;100
25.11.2008 00:00;0,3;100;93,425;100;148,5916666667;100;320,4791666667;100;16,9708333333;100;10,6041666667;100
26.11.2008 00:00;0,125;100;75,3875;100;64,1291666667;100;173,3791666667;100;13,3625;100;6,975;100
27.11.2008 00:00;0,6916666667;100;129,1375;100;219,1833333333;100;464,0625;100;20,8173913043;96;15,7565217391;96
28.11.2008 00:00;0,25;100;86,0708333333;100;89,7;100;223,1333333333;100;16,4666666667;100;11,2208333333;100
29.11.2008 00:00;0,4208333333;100;78,4875;100;68,875;100;183,7291666667;100;28,1125;100;16,7125;100
30.11.2008 00:00;0,4791666667;100;67,6625;100;76,8958333333;100;185,1583333333;100;19,3;100;13,6833333333;100
01.12.2008 00:00;0,3173913043;96;78,8260869565;96;102,0130434783;96;234,7173913043;96;18,2826086957;96;13,3782608696;96
02.12.2008 00:00;0,9;100;88,9125;100;184,0208333333;100;370,0875;100;40,7375;100;25,2333333333;100
03.12.2008 00:00;0,525;100;70,6125;100;132,7416666667;100;273,4333333333;100;21,4041666667;100;16,0041666667;100
04.12.2008 00:00;0,85;100;88,8125;100;199,125;100;393,0791666667;100;28,6291666667;100;19,8333333333;100
05.12.2008 00:00;1,3833333333;100;110,5;100;257,4916666667;100;503,9333333333;100;47,6083333333;100;37,1708333333;100
06.12.2008 00:00;0,5208333333;100;68,7125;100;59,4125;100;159,4875;100;28,6583333333;100;23,7666666667;100
07.12.2008 00:00;0,7583333333;100;73,9875;100;77,5958333333;100;192,5583333333;100;24,925;100;19,9833333333;100
08.12.2008 00:00;0,4090909091;92;91,2956521739;96;132,4304347826;96;293,6391304348;96;20,9583333333;100;12,8166666667;100
09.12.2008 00:00;0,8375;100;98,8458333333;100;163,5291666667;100;348,7291666667;100;26,8590909091;92;23,3041666667;100
10.12.2008 00:00;0,5083333333;100;81,4583333333;100;86,8916666667;100;214,2375;100;25,4375;100;21,6208333333;100
11.12.2008 00:00;1,1791666667;100;100,8458333333;100;178,7833333333;100;374,0041666667;100;46,5708333333;100;38,1958333333;100
12.12.2008 00:00;1,7541666667;100;119,6041666667;100;298,7625;100;576,1125;100;46,0666666667;100;35,052173913;96
13.12.2008 00:00;1,3625;100;91,9708333333;100;146,0333333333;100;315,1083333333;100;44,7541666667;100;36,525;100
14.12.2008 00:00;0,1541666667;100;48,9958333333;100;32,6041666667;100;98,8458333333;100;8,4291666667;100;6,5875;100
15.12.2008 00:00;0,2416666667;100;70,5625;100;79,0416666667;100;191,35;100;11,9083333333;100;8,5166666667;100
16.12.2008 00:00;0,1695652174;96;51,1652173913;96;44,0043478261;96;118,4130434783;96;9,8333333333;100;5,2208333333;100
17.12.2008 00:00;0,2416666667;100;62,1041666667;100;65,0291666667;100;161,4833333333;100;36,575;100;7,625;100
18.12.2008 00:00;0,375;100;73,7208333333;100;80,9083333333;100;197,3416666667;100;32,925;100;10,9916666667;100
19.12.2008 00:00;0,6708333333;100;95,3;100;161,0875;100;341,4541666667;100;78,7375;100;19,0791666667;100
20.12.2008 00:00;0,375;100;65,7166666667;100;71,6333333333;100;175,1708333333;100;51,4333333333;100;11,6625;100
21.12.2008 00:00;0,15;100;53,6583333333;100;33,675;100;105,125;100;10,0583333333;100;5,2791666667;100
22.12.2008 00:00;0,0208333333;100;41,125;100;21,75;100;74,3333333333;100;18,7818181818;92;9,7708333333;100
23.12.2008 00:00;0,3695652174;96;82,8130434783;96;110,247826087;96;251,2739130435;96;20,4166666667;100;12,575;100
24.12.2008 00:00;0,2333333333;100;59,9916666667;100;42,2;100;124,4666666667;100;22,5291666667;100;13,05;100
25.12.2008 00:00;0,0958333333;100;39,6916666667;100;11,55;100;57,3416666667;100;10,3708333333;100;7,3291666667;100
26.12.2008 00:00;0,1;100;47,3708333333;100;19,5625;100;77,275;100;10,0208333333;100;7,15;100
27.12.2008 00:00;0,1708333333;100;64,5208333333;100;45,3375;100;133,8125;100;20,1272727273;92;12,1318181818;92
28.12.2008 00:00;0,2666666667;100;64,4791666667;100;35,3875;100;118,5708333333;100;35,2958333333;100;11,5125;100
29.12.2008 00:00;0,1875;100;70,525;100;43,0083333333;100;136,2375;100;42,0625;100;9,225;100
30.12.2008 00:00;0,1090909091;92;56,9608695652;96;29,9260869565;96;102,6913043478;96;28,0333333333;100;6,1375;100
31.12.2008 00:00;0,0458333333;100;37,3541666667;100;12,0416666667;100;55,7416666667;100;10,8125;100;5,2652173913;96
01.01.2009 00:00;0,0916666667;100;52,0541666667;100;20,7708333333;100;83,7916666667;100;9,8913043478;96;7,7875;100
02.01.2009 00:00;0,025;100;47,7583333333;100;21,9666666667;100;81,3333333333;100;6,8695652174;96;4,0125;100
03.01.2009 00:00;0,4;100;78,1375;100;64,1875;100;176,225;100;18,1958333333;100;15,35;100
04.01.2009 00:00;0,1666666667;100;58,5125;100;26,3791666667;100;98,8;100;13,4083333333;100;10,95;100
05.01.2009 00:00;0,1375;100;67,5708333333;100;55,3083333333;100;152,0958333333;100;8,8347826087;96;5,2958333333;100
06.01.2009 00:00;0,1043478261;96;56,9304347826;96;34,4826086957;96;109,6434782609;96;8,5157894737;79;5,1043478261;96
07.01.2009 00:00;0,0583333333;100;68,0791666667;100;48,0708333333;100;141,5291666667;100;13,9391304348;96;8,4583333333;100
08.01.2009 00:00;0,0916666667;100;67,3958333333;100;47,2208333333;100;139,5333333333;100;9,8608695652;96;6,3041666667;100
09.01.2009 00:00;0,4916666667;100;99,1875;100;143,7458333333;100;318,825;100;22,35;92;15,5875;100
10.01.2009 00:00;0,35;100;71,325;100;65,1166666667;100;170,8125;100;16,2363636364;92;9,8125;100
11.01.2009 00:00;0,7791666667;100;79,9791666667;100;89,5875;100;216,8708333333;100;25,4;100;17,6458333333;100
12.01.2009 00:00;0,952173913;96;112,6818181818;92;223,8727272727;92;454,7727272727;92;29,2041666667;100;19,4666666667;100
13.01.2009 00:00;1,1416666667;100;101,8125;100;246,8666666667;100;479,0125;100;33,7166666667;100;24,9916666667;100
14.01.2009 00:00;0,3708333333;100;61,225;100;77,9166666667;100;180,2833333333;100;21,325;100;15,675;100
